0,Published,Link,Title,Snippet
3,"India News | ANI | Monday July 27, 2020",https://www.ndtv.com/india-news/congress-campaign-against-bjps-attempt-to-topple-government-2269227,"""Speak Up For Democracy"" Campaign Against BJP's Attempt To ""Topple"" Governments: Congress",Telangana Pradesh Congress Committee (TPCC) working President Ponnam Prabhakar on Sunday said that Congress has started a campaign #SpeakUpForDemocracy to save India against Bharatiya Janata Party's (BJP) attempts to violate Constitutional and democratic values by trying to topple the elected governments one after another.
4,"India News | Press Trust of India | Monday July 27, 2020",https://www.ndtv.com/india-news/mukul-roy-on-reports-of-differences-with-bjp-leadership-malicious-misleading-2269213,"""Malicious, Misleading"": Mukul Roy On Reports Of Differences With BJP Leadership","Senior leader Mukul Roy said on Sunday that he is with the BJP and will remain with it, terming reports of his differences with the party leadership ""malicious and misleading""."
5,"India News | ANI | Sunday July 26, 2020",https://www.ndtv.com/india-news/before-vacating-house-in-delhi-priyanka-gandhi-vadra-invites-new-occupant-anil-baluni-for-tea-2269180,"Before Vacating House, Priyanka Gandhi Invites New Occupant For Tea","Ahead of vacating her government bungalow, Congress general secretary Priyanka Gandhi Vadra has invited BJP leader Anil Baluni, who has been allotted the premises for accommodation, along with his wife for a cup of tea."
6,"India News | ANI | Sunday July 26, 2020",https://www.ndtv.com/india-news/priyanka-gandhi-vadra-on-rajasthan-political-crisis-says-bjp-trying-to-topple-governments-amid-pandemic-2269174,BJP Trying To Topple Governments Amid Pandemic: Priyanka Gandhi Vadra,Congress leader Priyanka Gandhi Vadra has said that leadership is recognised in times of crisis but the BJP government at the centre has made its intention clear by attempting to topple the governments elected by the people when the country is facing pandemic.
7,"India News | Reported by Sunil Prabhu, Edited by Anindita Sanyal | Sunday July 26, 2020",https://www.ndtv.com/india-news/speak-up-for-democracy-rahul-gandhi-goes-to-people-on-rajasthan-issue-2269046,"""Speak Up For Democracy"": Rahul Gandhi Goes To People On Rajasthan Issue","Congress's Rahul Gandhi tweeted a video today attempting to mobilise the people against the BJP over the events in Rajasthan. Using hashtag #SpeakUpForDemocracy, his Hindia post urged the people to ""Unite and raise our voice for democracy""."
8,"India News | Reported by Saurabh Shukla, Edited by Anindita Sanyal | Sunday July 26, 2020",https://www.ndtv.com/india-news/rajasthan-crisis-ashok-gehlot-submits-fresh-proposal-to-start-rajasthan-assembly-session-on-july-31-governor-says-examining-it-2269018,"Ashok Gehlot Tweaks Assembly Plan, Congress Split On Court Case: 10 Facts",Rajasthan Chief Minister Ashok Gehlot - struggling to keep his government afloat -- has sent a second proposal to Governor Kalraj Mishra for starting the assembly session. The proposed date is July 31 and the agenda cited is coronavirus. There is no word on floor test. Mr Gehlot maintains that some MLAs supporting him are being held hostage at the ...
9,"India News | ANI | Sunday July 26, 2020",https://www.ndtv.com/india-news/bjp-mla-promises-house-to-egg-seller-whose-cart-was-overturned-in-madhya-pradeshs-indore-2268917,BJP MLA Promises House To Egg Seller Whose Cart Was Overturned,"Ramesh Mendola, a BJP MLA from Indore-2 constituency has assured to provide a house under the Pradhan Mantri Awas Yojana to the child, whose egg handcart was allegedly overturned by Municipal Corporation workers in Indore."
10,"India News | Press Trust of India | Sunday July 26, 2020",https://www.ndtv.com/india-news/recite-hanuman-chalisa-to-fight-coronavirus-bjps-pragya-thakur-2268894,"""Recite Hanuman Chalisa To Fight Coronavirus"": BJP's Pragya Thakur","BJP MP Pragya Singh Thakur on Saturday appealed people to recite the Hanuman Chalisa five times a day till August 5, which she believes will rid the world of the coronavirus pandemic."
11,"India News | Written by Ratnadip Choudhury | Saturday July 25, 2020",https://www.ndtv.com/india-news/manipur-congress-notice-to-2-mlas-for-cross-voting-in-rajya-sabha-polls-2268886,Manipur Congress Notice To 2 MLAs For Cross-Voting In Rajya Sabha Polls,The Congress in Manipur has issued a show-cause notice to two of its MLAs for allegedly cross-voting in favour of the BJP in last month's Rajya Sabha election that saw the BJP win the state's lone seat in the upper house. The notice was issued to Wangkhei MLA Okram Henry and Sagolband MLA R K Imo Singh.
12,"India News | Press Trust of India | Saturday July 25, 2020",https://www.ndtv.com/india-news/firm-for-assembly-poll-ads-hired-by-state-maharashtra-election-official-2268875,Firm For Assembly Poll Ads Hired By State: Maharashtra Election Official,"Amid allegations that an agency owned by a BJP leader was hired for election-related online ads during the 2019 Maharashtra Assembly polls, the state Chief Electoral Officer (CEO) said that the selection of the firm was done by the state Directorate General of Information and Public Relations (DGIPR)."
13,"India News | Press Trust of India | Saturday July 25, 2020",https://www.ndtv.com/india-news/bjp-leaders-vijay-rupani-yogi-adityanath-say-congress-leader-rahul-gandhi-taking-credit-for-their-schemes-2268833,BJP Leaders Say Rahul Gandhi Taking Credit For Their Schemes,"The BJP has attacked Congress leader Rahul Gandhi for stating that he had suggested the proposal of promoting one product from each district and accused him of ""copying"" their idea."
14,"India News | Reported by Harsha Kumari Singh, Edited by Chandrashekar Srinivasan | Saturday July 25, 2020",https://www.ndtv.com/india-news/rajasthan-headed-for-constitutional-crisis-bjp-after-meeting-governor-2268808,Rajasthan Headed For Constitutional Crisis: BJP After Meeting Governor,"The Gehlot government in Rajasthan, which has demanded an Assembly session on Monday to prove its majority amid open revolt by Sachin Pilot, is heading for a ""constitutional crisis"", the BJP claimed on Saturday evening"
0,"India News | Edited by Stela Dey | Saturday July 25, 2020",https://www.ndtv.com/india-news/shivraj-chouhan-coronavirus-kamal-naths-get-well-soon-message-for-shivraj-chouhan-comes-with-a-jibe-2268807,Kamal Nath's Get Well Soon Message For Shivraj Chouhan Comes With A Jibe,"Wishes for a speedy recovery for Madhya Pradesh Chief Minister Shivraj Singh Chouhan poured in as he tested positive for coronavirus today. His predecessor Kamal Nath, in his 'get well soon' message, however seized the chance to aim a swipe at the BJP leader by saying he could have avoided the disease if he didn't dismiss it as a ""joke""."
1,"Tamil Nadu News | Written by J Sam Daniel Stalin | Saturday July 25, 2020",https://www.ndtv.com/tamil-nadu-news/chennai-harassed-by-abvp-national-president-dr-subbiah-shanmugam-over-parking-spot-says-chennai-woman-2268731,Chief Of BJP-Linked Student Group Charged For Harassing Chennai Woman,"The national president of the Akhil Bharatiya Vidyarthi Parishad (ABVP), a student group linked to the BJP, has been charged for allegedly harassing a 52-year-old woman in Chennai."
2,"India News | Reported by Akhilesh Sharma | Saturday July 25, 2020",https://www.ndtv.com/india-news/uma-bharti-on-babri-case-if-i-am-sent-to-gallows-i-will-be-blessed-2268691,"""If I Am Sent To Gallows, I Will Be Blessed"": Uma Bharti On Babri Case","BJP leader Uma Bharti today said ""it does not matter"" to her what the judgement in the 1992 Babri Masjid demolition case will be. Uma Bharti, LK Advani and Murli Manohar Joshi are among the BJP leaders accused of conspiracy in the case."
3,"India News | Press Trust of India | Saturday July 25, 2020",https://www.ndtv.com/india-news/congress-workers-stage-demonstrations-across-rajasthan-against-bjp-2268690,Congress Workers Stage Demonstrations Across Rajasthan Against BJP,"Congress workers on Saturday staged demonstrations at several places in Rajasthan against the BJP, accusing it of ""conspiring"" to topple the Ashok Gehlot government."
4,"India News | Edited by Arun Nair | Saturday July 25, 2020",https://www.ndtv.com/india-news/rajasthan-political-crisis-if-governor-is-being-threatened-bjp-leader-on-ashok-gehlot-remarks-2268674,"""If Governor Is Being Threatened..."": BJP Leader On Ashok Gehlot Remarks","BJP leader Gajendra Singh Shekhawat, accused by the Congress of conspiring to topple the government in Rajasthan, today hit out at Ashok Gehlot over the Chief Minister's comments that his government will not be responsible if people of the state ""gherao"" the Governor's house."
5,"India News | Saturday July 25, 2020",https://www.ndtv.com/india-news/rajasthan-political-crisis-live-updates-ashok-gehlot-holds-cabinet-meeting-at-his-residence-to-discuss-assembly-session-plan-2268558,"Rajasthan Political Crisis Highlights: ""BJP Conspiracy Will Not Be Allowed To Succeed,"" Says Ashok Gehlot","Rajasthan Chief Minister Ashok Gehlot, during a meeting of the Congress Legislature Party, told MLAs that he was ready to go as high as the Rashtrapati Bhavan and the President of India to ensure that the ""BJP conspiracy will not be allowed to succeed"". The meeting took place shortly before a cabinet meeting, which is scheduled for 4 PM, and a mee..."
6,"India News | REPORTED BY Saurabh Shukla | Saturday July 25, 2020",https://www.ndtv.com/india-news/rajasthan-crisis-at-late-night-meet-ashok-gehlot-cabinet-discusses-governor-kalraj-mishra-6-points-2268553,"Will Even Go To Rashtrapati Bhavan If Needed, Ashok Gehlot Tells MLAs","Rajasthan Chief Minister Ashok Gehlot told Congress MLAs on Saturday that he was ready to go to the President of India to make sure that what he calls a ""BJP conspiracy"" to stall a test of strength does not succeed. Mr Gehlot, who protested for hours at Governor Kalraj Mishra's home on Friday to press for an assembly session, held meetings with Con..."
7,"Delhi News | Press Trust of India | Saturday July 25, 2020",https://www.ndtv.com/delhi-news/no-reduction-significant-increase-aap-on-gautam-gambhirs-ghazipur-landfill-claim-2268546,"No Reduction, Significant Increase: AAP On Gautam Gambhir's Ghazipur Landfill Claim","A day after BJP MP Gautam Gambhir made a claim about reducing the height of Ghazipur landfill, the AAP said he was ""lying"" as there was a significant increase in the width of the landfill."
8,"India News | ANI | Saturday July 25, 2020",https://www.ndtv.com/india-news/bjp-demands-paramilitary-crpf-in-rajasthan-after-congress-protests-2268530,BJP Demands Paramilitary CRPF In Rajasthan After Congress Protests,"With Rajasthan Congress MLAs protesting against Governor Kalraj Mishra at the Raj Bhawan, the BJP on Thursday urged the Centre to deploy the Central Reserve Police Force (CRPF) to protect the sanctity of the ""constitutional post""."
9,"India News | Reported by Sunil Prabhu, Edited by Divyanshu Dutta Roy | Saturday July 25, 2020",https://www.ndtv.com/india-news/rahul-gandhi-says-bjps-conspiracy-to-topple-rajasthan-government-is-clear-governor-must-call-assembly-session-2268473,"BJP Conspiracy Clear, Governor Must Call Assembly Session: Rahul Gandhi","The Rajasthan Governor must call an assembly session to let the Congress prove its majority, party leader Rahul Gandhi on Friday said, alleging that the BJP's conspiracy to topple the Ashok Gehlot government was now clear."
10,"India News | Press Trust of India | Friday July 24, 2020",https://www.ndtv.com/india-news/bjp-threatens-to-intensify-agitation-over-inflated-power-bills-in-mumbai-2268436,"BJP Threatens To Intensify Agitation Over ""Inflated"" Power Bills In Mumbai","BJP's Mumbai unit on Friday expressed concerns over the ""inflated"" electricity bills sent to consumers and warned of intensifying agitation over the issue."
11,"India News | ANI | Friday July 24, 2020",https://www.ndtv.com/india-news/bjp-plans-events-on-1-year-of-scrapping-article-370-banning-triple-talaq-2268322,"BJP Plans Events On 1-Year Of Scrapping Article 370, Banning Triple Talaq",BJP has written to presidents and in-charges of its state units to organise events on completion of one year of scrapping of Article 370 and the Triple Talaq Bill becoming an Act.
12,"India News | Press Trust of India | Friday July 24, 2020",https://www.ndtv.com/india-news/bjp-approaches-high-court-over-bsp-mlas-merger-with-congress-in-rajasthan-2268273,BJP Approaches High Court Over BSP MLAs' Merger With Congress In Rajasthan,"A BJP MLA has filed a petition in the Rajasthan High Court for quashing the merger of six BSP MLAs with the Congress, a move months back which helped the ruling party to retain majority in the assembly."
13,"India News | Reported by Harsha Kumari Singh, Edited by Deepshikha Ghosh | Saturday July 25, 2020",https://www.ndtv.com/india-news/rajasthan-ashok-gehlot-to-go-to-governors-house-with-congress-mlas-shortly-after-court-says-no-action-against-team-pilot-for-now-2268114,"Ashok Gehlot Gives List Of 102 MLAs To Governor, Protests For 4 Hours","Rajasthan Chief Minister Ashok Gehlot on Friday demanded an assembly session ""as soon as possible"" and protested at Governor Kalraj Mishra's house, accusing him of sitting on the request because he was ""under pressure"" to stall a test of strength. ""We requested him to call a session in a letter yesterday and we waited all night, but there was no re..."
